filename,filepath,class_id,class_name,split,group_id,is_augmented,source_original
ls_0074.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0074.jpg,0,saludable,val,ls_0074,false,ls_0074.jpg
ls_0075.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0075.jpg,0,saludable,train,ls_0075,false,ls_0075.jpg
ls_0076.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0076.jpg,0,saludable,train,ls_0076,false,ls_0076.jpg
ls_0077.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0077.jpg,0,saludable,train,ls_0077,false,ls_0077.jpg
ls_0078.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0078.jpg,0,saludable,train,ls_0078,false,ls_0078.jpg
ls_0079.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0079.jpg,0,saludable,train,ls_0079,false,ls_0079.jpg
ls_0080.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0080.jpg,0,saludable,test,ls_0080,false,ls_0080.jpg
ls_0081.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0081.jpg,0,saludable,train,ls_0081,false,ls_0081.jpg
ls_0082.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0082.jpg,0,saludable,test,ls_0082,false,ls_0082.jpg
ls_0083.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0083.jpg,0,saludable,train,ls_0083,false,ls_0083.jpg
ls_0084.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0084.jpg,0,saludable,val,ls_0084,false,ls_0084.jpg
ls_0085.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0085.jpg,0,saludable,train,ls_0085,false,ls_0085.jpg
ls_0086.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0086.jpg,0,saludable,train,ls_0086,false,ls_0086.jpg
ls_0087.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0087.jpg,0,saludable,train,ls_0087,false,ls_0087.jpg
ls_0088.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0088.jpg,0,saludable,val,ls_0088,false,ls_0088.jpg
ls_0089.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0089.jpg,0,saludable,train,ls_0089,false,ls_0089.jpg
ls_0090.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0090.jpg,0,saludable,train,ls_0090,false,ls_0090.jpg
ls_0091.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0091.jpg,0,saludable,train,ls_0091,false,ls_0091.jpg
ls_0092.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0092.jpg,0,saludable,train,ls_0092,false,ls_0092.jpg
ls_0093.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0093.jpg,0,saludable,train,ls_0093,false,ls_0093.jpg
ls_0094.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0094.jpg,0,saludable,train,ls_0094,false,ls_0094.jpg
ls_0095.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0095.jpg,0,saludable,train,ls_0095,false,ls_0095.jpg
ls_0096.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0096.jpg,0,saludable,train,ls_0096,false,ls_0096.jpg
ls_0097.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0097.jpg,0,saludable,train,ls_0097,false,ls_0097.jpg
ls_0098.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0098.jpg,0,saludable,train,ls_0098,false,ls_0098.jpg
ls_0099.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0099.jpg,0,saludable,test,ls_0099,false,ls_0099.jpg
ls_0100.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0100.jpg,0,saludable,train,ls_0100,false,ls_0100.jpg
ls_0101.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0101.jpg,0,saludable,train,ls_0101,false,ls_0101.jpg
ls_0102.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0102.jpg,0,saludable,test,ls_0102,false,ls_0102.jpg
ls_0103.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0103.jpg,0,saludable,train,ls_0103,false,ls_0103.jpg
ls_0104.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0104.jpg,0,saludable,train,ls_0104,false,ls_0104.jpg
ls_0105.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0105.jpg,0,saludable,train,ls_0105,false,ls_0105.jpg
ls_0106.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0106.jpg,0,saludable,train,ls_0106,false,ls_0106.jpg
ls_0107.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0107.jpg,0,saludable,train,ls_0107,false,ls_0107.jpg
ls_0108.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0108.jpg,0,saludable,val,ls_0108,false,ls_0108.jpg
ls_0109.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0109.jpg,0,saludable,val,ls_0109,false,ls_0109.jpg
ls_0110.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0110.jpg,0,saludable,train,ls_0110,false,ls_0110.jpg
ls_0111.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0111.jpg,0,saludable,test,ls_0111,false,ls_0111.jpg
ls_0112.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0112.jpg,0,saludable,test,ls_0112,false,ls_0112.jpg
ls_0113.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0113.jpg,0,saludable,test,ls_0113,false,ls_0113.jpg
ls_0114.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0114.jpg,0,saludable,train,ls_0114,false,ls_0114.jpg
ls_0115.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0115.jpg,0,saludable,test,ls_0115,false,ls_0115.jpg
ls_0116.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0116.jpg,0,saludable,train,ls_0116,false,ls_0116.jpg
ls_0117.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0117.jpg,0,saludable,val,ls_0117,false,ls_0117.jpg
ls_0118.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0118.jpg,0,saludable,val,ls_0118,false,ls_0118.jpg
ls_0119.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0119.jpg,0,saludable,train,ls_0119,false,ls_0119.jpg
ls_0120.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0120.jpg,0,saludable,test,ls_0120,false,ls_0120.jpg
ls_0121.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0121.jpg,0,saludable,train,ls_0121,false,ls_0121.jpg
ls_0122.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0122.jpg,0,saludable,train,ls_0122,false,ls_0122.jpg
ls_0123.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0123.jpg,0,saludable,train,ls_0123,false,ls_0123.jpg
ls_0124.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0124.jpg,0,saludable,train,ls_0124,false,ls_0124.jpg
ls_0125.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0125.jpg,0,saludable,train,ls_0125,false,ls_0125.jpg
ls_0126.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0126.jpg,0,saludable,test,ls_0126,false,ls_0126.jpg
ls_0127.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0127.jpg,0,saludable,val,ls_0127,false,ls_0127.jpg
ls_0128.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0128.jpg,0,saludable,train,ls_0128,false,ls_0128.jpg
ls_0129.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0129.jpg,0,saludable,train,ls_0129,false,ls_0129.jpg
ls_0130.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0130.jpg,0,saludable,train,ls_0130,false,ls_0130.jpg
ls_0131.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0131.jpg,0,saludable,train,ls_0131,false,ls_0131.jpg
ls_0132.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0132.jpg,0,saludable,train,ls_0132,false,ls_0132.jpg
ls_0133.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0133.jpg,0,saludable,train,ls_0133,false,ls_0133.jpg
ls_0134.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0134.jpg,0,saludable,train,ls_0134,false,ls_0134.jpg
ls_0135.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0135.jpg,0,saludable,val,ls_0135,false,ls_0135.jpg
ls_0136.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0136.jpg,0,saludable,test,ls_0136,false,ls_0136.jpg
ls_0137.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0137.jpg,0,saludable,val,ls_0137,false,ls_0137.jpg
ls_0138.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0138.jpg,0,saludable,val,ls_0138,false,ls_0138.jpg
ls_0139.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0139.jpg,0,saludable,val,ls_0139,false,ls_0139.jpg
ls_0140.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0140.jpg,0,saludable,train,ls_0140,false,ls_0140.jpg
ls_0141.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0141.jpg,0,saludable,test,ls_0141,false,ls_0141.jpg
ls_0142.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0142.jpg,0,saludable,train,ls_0142,false,ls_0142.jpg
ls_0143.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0143.jpg,0,saludable,test,ls_0143,false,ls_0143.jpg
ls_0144.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0144.jpg,0,saludable,train,ls_0144,false,ls_0144.jpg
ls_0145.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0145.jpg,0,saludable,train,ls_0145,false,ls_0145.jpg
ls_0146.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0146.jpg,0,saludable,train,ls_0146,false,ls_0146.jpg
ls_0147.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0147.jpg,0,saludable,train,ls_0147,false,ls_0147.jpg
ls_0148.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0148.jpg,0,saludable,train,ls_0148,false,ls_0148.jpg
ls_0149.jpg,C:\Users\mance\Documents\Steffi\Lichen-Dreams\backend\ia\datasets\liquenes_saludables\ls_0149.jpg,0,saludable,val,ls_0149,false,ls_0149.jpg
